"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","100","VOP-1.4 VOP close button is present","VOP - SWIFT (Android)","2026-08-10","passed","2026-08-10","","","",""
"","","""before all"" hook for Add Funds","","2026-09-05","unknown","","","","",""
"","","""before all"" hook for Bank Transfer - P2P Individual","","2026-09-16","unknown","","","","",""
"","14765","ABC-1.1 Open Cards tab","Business Cards - Assign Physical card","2026-09-04","passed","2026-09-04","","","",""
"","447","AFBT-2.10 Verify Wallet Manager screen remains stable","Add Funds - Bank Transfer - Wallet Manager","2026-08-17","passed","2026-08-17","","","",""
"","1184","BCNR-1.2 Tap Add Card","Business Cards - No-Rights User Add Card Blocked","2026-09-02","passed","2026-09-02","","","",""
"","4910","VOP-1.5 Verify SWIFT transaction details and return home","VOP - SWIFT","2026-08-10","broken","2026-08-10","","","",""
"","283777","Add beneficiary (Another person, USD)","Add Beneficiary - Another person (USD)","2026-06-18","broken","2026-06-18","","","",""
"","45362","FX-1.5 EUR → GBP: exchange rate is calculated and displayed in to-amount field","FX Exchange","2026-08-13","passed","2026-08-13","","","",""
"","57055","Android: create Auto Top-Up, verify, delete and verify absence","Auto Top-Up","2026-03-25","broken","2026-03-25","","","",""
"","59641","opens 3.5% Simonds Farsons Cisk 2027 (via NEXT x2)","Portfolio (iOS)","2026-04-22","broken","2026-04-22","","","",""
"","","""before all"" hook for Price Alerts (iOS/Android)","","2026-08-18","unknown","","","","",""
"","23032","BCCL-1.1 Open Manage Cards","Business Cards - Card Limit Reached (TC1745/TC1747)","2026-08-25","broken","2026-08-25","","","",""
"","","""before all"" hook for Auto Top-Up","","2026-08-17","unknown","","","","",""
"","4304","BCAS-1.2 Tap Add New Card","Business Cards - Admin Self-Assign Card Blocked","2026-08-05","passed","2026-08-05","","","",""
"","18866","AB-USD-1.5 Select country for SWIFT payment","Add Beneficiary - Another person (USD) - step by step","2026-09-04","passed","2026-09-04","","","",""
"","","""before all"" hook for Bank Transfer - P2P Individual","","2026-09-16","unknown","","","","",""
"","15468","PF-1.4 Open Simonds Farsons Cisk 2027 bond through existing navigation","Portfolio (iOS/Android)","2026-09-05","passed","2026-09-05","","","",""
"","","""before all"" hook for Auto Top-Up","","2026-07-01","unknown","","","","",""
"","","""before all"" hook for Bank Transfer - Individual - SEPA","","2026-09-05","unknown","","","","",""
"","322178","creates, modifies, and cancels BMW buy order","Orders (iOS/Android)","2026-06-06","broken","2026-06-06","","","",""
"","","""before all"" hook for Business Cards - Admin Self-Assign Card Blocked","","2026-08-06","unknown","","","","",""
"","935","BCW-1.10 Enter wallet name ""AutoWallet_050666""","Business Cards - Create New Wallet (TC1717/TC1718/TC1719)","2026-08-04","passed","2026-08-04","","","",""
"","39850","P2P-1.2 Review and slide to pay (iOS)","Bank Transfer - P2P Individual","2026-09-17","passed","2026-09-17","","","",""
"","13996","AB-USD-1.2 Tap New Transfer / Add button","Add Beneficiary - Another person (USD) - step by step","2026-09-04","passed","2026-09-04","","","",""
"","118480","Send SEPA by slide (11 EUR)","Bank Transfer - Individual - SEPA","2026-04-29","passed","2026-04-29","","","",""
"","17496","BCW-1.13 Verify dialog message indicates plan wallet limit reached","Business Cards - Create New Wallet (TC1717/TC1718/TC1719)","2026-09-02","broken","2026-09-02","","","",""
"","59","BT-SWIFT-1.5 Open SWIFT beneficiary payment and enter amount (iOS)","Bank Transfer - Individual - SWIFT","2026-09-05","skipped","2026-09-05","","","",""
"","226920","Home search returns Carlos Cat for query ""cat""","Home Search - Individual","2026-08-17","passed","2026-08-17","","","",""
"","172756","exchanges from EUR to Dollar wallet and verifies Exchanged to USD on home","FX Exchange","2026-07-14","passed","2026-07-14","","","",""
"","","""before all"" hook for Business Cards - Admin Self-Assign Card Blocked","","2026-08-04","unknown","","","","",""
"","72611","User can open Pay tab in Individual context","Bank Transfer - Individual","2026-02-17","broken","2026-02-17","","","",""
"","","""before all"" hook for Auto Top-Up","","2026-08-21","unknown","","","","",""
"","7722","HS-1.10 Recent Activities section is visible","Home Screen - Individual","2026-09-05","passed","2026-09-05","","","",""
"","","""before all"" hook for Portfolio (iOS/Android)","","2026-09-01","unknown","","","","",""
"","1262","BCF-1.5 Verify card is frozen — Unfreeze button visible","Business Cards - Freeze/UnFreeze Other User Virtual Card","2026-08-03","passed","2026-08-03","","","",""
"","44","SSP-1.3 Select full salary preference","Add Funds – Salary, Stipend or Pension","2026-08-19","passed","2026-08-19","","","",""
"","2235","BCW-1.12 Verify ""Add Wallet"" dialog appears","Business Cards - Create New Wallet (TC1717/TC1718/TC1719)","2026-09-02","passed","2026-09-02","","","",""
"","2","BT-SEPA-1.5 Open SEPA beneficiary payment and enter amount (iOS)","Bank Transfer - Individual - SEPA","2026-09-05","skipped","2026-09-05","","","",""
"","21","PC-1.8 Enter and confirm physical-card delivery address (iOS)","Physical card creation and blocking - Individual","2026-09-05","skipped","2026-09-05","","","",""
"","8706","HM-STORY-1.2 Verify Storyly widget is visible","Home Screen - Storyly widget","2026-09-04","passed","2026-09-04","","","",""
"","419","MPP-1.1 Login and land on Home screen","My Price Plan","2026-09-04","passed","2026-09-04","","","",""
"","12598","AB-USD-1.7 Enter beneficiary name","Add Beneficiary - Another person (USD) - step by step","2026-09-04","passed","2026-09-04","","","",""
"","314","TX-1.1 Login and land on Home screen","Transactions","2026-08-20","passed","2026-08-20","","","",""
"","15121","PO-1.4 Place BMW buy order (Android)","Orders (iOS/Android)","2026-09-05","passed","2026-09-05","","","",""
"","18592","HS-1.2 Verify balance","Home Screen - Individual","2026-09-17","passed","2026-09-17","","","",""
"","10540","HS-SA-1.6 Validate category breakdown","Home Screen - Spend Analytics","2026-08-19","passed","2026-08-19","","","",""
"","475","BCF-1.5 Verify card is frozen — Unfreeze button visible","Business Cards - Freeze/UnFreeze Other User Virtual Card","2026-09-04","passed","2026-09-04","","","",""
"","","""before all"" hook for Business Cards - Assign Physical card","","2026-09-03","unknown","","","","",""
"","450","SEARCH-1.1 Wait for Home","Home Search - Individual","2026-09-05","passed","2026-09-05","","","",""
"","356","PD-1.7 Address field is displayed (TC1539)","Personal Details — read-only verification (TC1535-1546)","2026-09-12","passed","2026-09-12","","","",""
"","","""before all"" hook for Orders (iOS)","","2026-04-23","unknown","","","","",""
"","1770","CARD-1.6 Verify physical card is primary","Card Management - Joint account","2026-09-04","passed","2026-09-04","","","",""
"","239863","creates, modifies, and cancels BMW buy order","Orders (iOS/Android)","2026-08-25","broken","2026-08-25","","","",""
"","11","opens 3.5% Simonds Farsons Cisk 2027 (via NEXT x2)","Portfolio (iOS)","2026-04-29","skipped","2026-04-29","","","",""
"","","""before all"" hook for Personal Details — read-only verification (TC1535-1546)","","2026-09-10","unknown","","","","",""
"","","""before all"" hook for Add Beneficiary - Another person (USD) - step by step","","2026-09-04","unknown","","","","",""
"","","""before all"" hook for Orders (iOS/Android)","","2026-08-22","unknown","","","","",""
"","","Android: User can send P2P by slide (11 EUR)","Bank Transfer - Individual","2026-02-17","unknown","","","","",""
"","504","CB-1.4 Fee row is displayed with default option","Cross-Border Payment - SWIFT (Android)","2026-09-04","passed","2026-09-04","","","",""
"","77697","SEPA-1.1 Open payment screen and fill amount (Android)","Bank Transfer - SEPA Individual","2026-09-17","broken","2026-09-17","","","",""
"","141115","Home screen elements are visible","Home Screen - Individual","2026-03-13","passed","2026-03-13","","","",""
"","646","HS-1.8 Verify recent transactions","Home Screen - Individual","2026-09-17","passed","2026-09-17","","","",""
"","","Home search returns Carlos Cat for query ""cat""","Home Search - Individual","2026-06-04","unknown","","","","",""
"","92191","create Auto Top-Up, verify, delete and verify absence","Auto Top-Up","2026-03-27","passed","2026-03-27","","","",""
"","23794","ATU-1.3 Save Auto Top-Up and return to Add Funds or Home","Auto Top-Up","2026-09-16","passed","2026-09-16","","","",""
"","29384","HS-SA-1.7 Change Spend Analytics period","Home Screen - Spend Analytics","2026-09-04","passed","2026-09-04","","","",""
"","9199","AB-USD-1.7 Enter beneficiary name","Add Beneficiary - Another person (USD) - step by step","2026-08-25","passed","2026-08-25","","","",""
"","178124","User can proceed top up balance via card","Add Funds","2026-09-05","passed","2026-09-05","","","",""
"","","""before all"" hook for Watchlist (iOS/Android)","","2026-06-11","unknown","","","","",""
"","","creates, freezes and deletes a physical card","Physical card creation, freezing and deletion - Individual","2026-08-17","unknown","","","","",""
"","","""before all"" hook for Auto Top-Up","","2026-08-20","unknown","","","","",""
"","","""before all"" hook for Price Alerts (iOS/Android)","","2026-04-27","unknown","","","","",""
"","5468","BCR-3.3 Open Dmytri Kerteusz card details","Business Cards - Relink Card to Existing Wallet","2026-09-02","passed","2026-09-02","","","",""
"","6170","AFBT-2.4 Open Wallet Manager from Bank Transfer screen","Add Funds - Bank Transfer - Wallet Manager","2026-08-17","passed","2026-08-17","","","",""
"","6554","AB-USD-1.8 Enter account number","Add Beneficiary - Another person (USD) - step by step","2026-09-04","passed","2026-09-04","","","",""
"","15314","AB-USD-1.6 Select USD wallet / currency","Add Beneficiary - Another person (USD) - step by step","2026-08-25","passed","2026-08-25","","","",""
"","","freezes and unfreezes an active physical card","Card freeze/unfreeze - Joint account","2026-08-22","unknown","","","","",""
"","","""before all"" hook for Bank Transfer - SWIFT Individual","","2026-09-17","unknown","","","","",""
"","","""before all"" hook for Price Alerts (iOS/Android)","","2026-09-05","unknown","","","","",""
"","14110","BCR-3.1 Open More → Administration (TC1742/TC1743/TC1744)","Business Cards - Relink Card to Existing Wallet","2026-09-02","passed","2026-09-02","","","",""
"","","""before all"" hook for Bank Transfer - SEPA Individual","","2026-09-17","unknown","","","","",""
"","651","HS-1.9 Check recent transactions when present","Home Screen - Individual","2026-09-05","passed","2026-09-05","","","",""
"","","""before all"" hook for Home Search - Individual","","2026-09-18","unknown","","","","",""
"","","""before all"" hook for Orders (iOS)","","2026-04-23","unknown","","","","",""
"","","""before all"" hook for Auto Top-Up","","2026-08-17","unknown","","","","",""
"","","User can proceed top up balance via card","Add Funds","2026-08-06","unknown","","","","",""
"","","""before all"" hook for Portfolio (iOS/Android)","","2026-07-06","unknown","","","","",""
"","","""before all"" hook for Business Cards - Admin Self-Assign Card Blocked","","2026-08-04","unknown","","","","",""
"","13909","AB-USD-1.6 Select USD wallet / currency","Add Beneficiary - Another person (USD) - step by step","2026-08-19","passed","2026-08-19","","","",""
"","17302","BCW-1.12 Verify dialog message indicates plan wallet limit reached","Business Cards - Create New Wallet (TC1717/TC1718/TC1719)","2026-08-04","broken","2026-08-04","","","",""
"","391822","Create card -> success","Physical card creation - Individual","2026-07-20","passed","2026-07-20","","","",""
"","","""before all"" hook for Business Cards - Freeze/UnFreeze Other User Virtual Card","","2026-07-30","unknown","","","","",""
"","","""before all"" hook for Auto Top-Up","","2026-08-25","unknown","","","","",""
"","19083","PC-1.1 Open Cards tab (Android)","Physical card creation, freezing and deletion - Individual","2026-09-17","passed","2026-09-17","","","",""
"","","""before all"" hook for Portfolio (iOS/Android)","","2026-08-22","unknown","","","","",""
"","200084","HS-SA-1.1 Login and land on Home screen","Home Screen - Spend Analytics","2026-08-19","passed","2026-08-19","","","",""
"","195829","switches between available account types","Home Account Switch","2026-05-28","passed","2026-05-28","","","",""
"","1257","AFBT-2.10 Verify Wallet Manager screen remains stable","Add Funds - Bank Transfer - Wallet Manager","2026-08-25","passed","2026-08-25","","","",""
"","8216","CB-1.9 (TC2421) Review Payment screen shows SWIFT payment details","Cross-Border Payment - SWIFT (Android)","2026-09-04","passed","2026-09-04","","","",""
"","1415","BCNR-1.3 Verify no-rights blocked alert appears","Business Cards - No-Rights User Add Card Blocked","2026-09-03","passed","2026-09-03","","","",""
"","12473","BCR-3.1 Open More → Administration (TC1742/TC1743/TC1744)","Business Cards - Relink Card to Existing Wallet","2026-09-04","passed","2026-09-04","","","",""
"","215583","freezes and unfreezes an active physical card","Card freeze/unfreeze - Joint account","2026-05-22","broken","2026-05-22","","","",""
"","95114","exchanges from EUR to Dollar wallet and verifies Exchanged to USD on home","FX Exchange - iOS","2026-03-31","passed","2026-03-31","","","",""
"","","""before all"" hook for Cash Funds (Mobile)","","2026-09-05","unknown","","","","",""
